Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1501753068,2017-08-03T09:37:48Z,BOE004,"31.767387,-88.552994",41000,512,122
1501753062,2017-08-03T09:37:42Z,BOE004,"31.775301,-88.566841",41000,509,127
1501753056,2017-08-03T09:37:36Z,BOE004,"31.784912,-88.580734",41000,506,132
1501753050,2017-08-03T09:37:30Z,BOE004,"31.794662,-88.592484",41000,502,137
1501753043,2017-08-03T09:37:23Z,BOE004,"31.805557,-88.60347",41000,497,142
1501753037,2017-08-03T09:37:17Z,BOE004,"31.816545,-88.612808",40975,493,147
1501753031,2017-08-03T09:37:11Z,BOE004,"31.82823,-88.621048",40975,489,152
1501752989,2017-08-03T09:36:29Z,BOE004,"31.919174,-88.655273",40975,480,164
1501752928,2017-08-03T09:35:28Z,BOE004,"32.050507,-88.697899",40975,482,164
1501752866,2017-08-03T09:34:26Z,BOE004,"32.18248,-88.740799",41000,479,164
1501752805,2017-08-03T09:33:25Z,BOE004,"32.312,-88.783043",41000,476,164
1501752743,2017-08-03T09:32:23Z,BOE004,"32.442673,-88.825783",41000,477,164
1501752681,2017-08-03T09:31:21Z,BOE004,"32.576111,-88.869614",40975,478,164
1501752620,2017-08-03T09:30:20Z,BOE004,"32.70639,-88.912521",40975,479,164
1501752559,2017-08-03T09:29:19Z,BOE004,"32.836597,-88.955627",40975,479,164
1501752496,2017-08-03T09:28:16Z,BOE004,"32.970795,-88.999969",41000,478,164
1501752433,2017-08-03T09:27:13Z,BOE004,"33.105949,-89.044861",41000,476,164
1501752372,2017-08-03T09:26:12Z,BOE004,"33.236713,-89.08847",40975,475,164
1501752310,2017-08-03T09:25:10Z,BOE004,"33.370182,-89.133202",40975,478,164
1501752248,2017-08-03T09:24:08Z,BOE004,"33.501316,-89.1772",40975,480,164
1501752187,2017-08-03T09:23:07Z,BOE004,"33.629383,-89.220261",41000,479,164
1501752124,2017-08-03T09:22:04Z,BOE004,"33.765198,-89.266106",41000,482,164
1501752061,2017-08-03T09:21:01Z,BOE004,"33.902458,-89.312607",41000,482,164
1501751984,2017-08-03T09:19:44Z,BOE004,"34.066368,-89.368347",41000,485,164
1501751912,2017-08-03T09:18:32Z,BOE004,"34.221481,-89.421272",40975,487,164
1501751850,2017-08-03T09:17:30Z,BOE004,"34.360672,-89.468994",40975,485,163
1501751788,2017-08-03T09:16:28Z,BOE004,"34.490524,-89.513573",41000,485,164
1501751725,2017-08-03T09:15:25Z,BOE004,"34.629181,-89.561447",40975,487,164
1501751664,2017-08-03T09:14:24Z,BOE004,"34.760651,-89.606949",41000,490,164
1501751603,2017-08-03T09:13:23Z,BOE004,"34.89267,-89.652809",41000,490,163
1501751540,2017-08-03T09:12:20Z,BOE004,"35.032097,-89.701538",40975,484,163
1501751479,2017-08-03T09:11:19Z,BOE004,"35.162247,-89.746925",40975,481,164
1501751416,2017-08-03T09:10:16Z,BOE004,"35.297379,-89.794174",41000,483,163
1501751352,2017-08-03T09:09:12Z,BOE004,"35.433609,-89.841988",40975,483,163
1501751346,2017-08-03T09:09:06Z,BOE004,"35.446701,-89.846649",40975,483,163
1501751340,2017-08-03T09:09:00Z,BOE004,"35.460022,-89.851341",40975,482,163
1501751334,2017-08-03T09:08:54Z,BOE004,"35.473297,-89.856148",41000,484,161
1501751328,2017-08-03T09:08:48Z,BOE004,"35.485329,-89.861557",41000,486,156
1501751322,2017-08-03T09:08:42Z,BOE004,"35.498566,-89.869194",40975,489,151
1501751316,2017-08-03T09:08:36Z,BOE004,"35.50972,-89.87722",40975,491,145
1501751310,2017-08-03T09:08:30Z,BOE004,"35.521172,-89.887329",40975,495,139
1501751304,2017-08-03T09:08:24Z,BOE004,"35.530975,-89.897804",40975,496,135
1501751298,2017-08-03T09:08:18Z,BOE004,"35.540543,-89.909988",40975,498,130
1501751290,2017-08-03T09:08:10Z,BOE004,"35.553295,-89.930458",40975,501,122
1501751283,2017-08-03T09:08:03Z,BOE004,"35.560684,-89.945984",41000,504,116
1501751268,2017-08-03T09:07:48Z,BOE004,"35.572952,-89.986206",41000,508,105
1501751207,2017-08-03T09:06:47Z,BOE004,"35.61026,-90.153748",41000,504,105
1501751144,2017-08-03T09:05:44Z,BOE004,"35.648621,-90.327591",40975,503,104
1501751083,2017-08-03T09:04:43Z,BOE004,"35.685177,-90.494621",40975,506,104
1501751020,2017-08-03T09:03:40Z,BOE004,"35.723675,-90.671799",40975,508,104
1501750959,2017-08-03T09:02:39Z,BOE004,"35.759987,-90.839462",41000,507,104
1501750896,2017-08-03T09:01:36Z,BOE004,"35.797878,-91.016174",41000,507,104
1501750833,2017-08-03T09:00:33Z,BOE004,"35.83548,-91.193733",40975,509,104
1501750770,2017-08-03T08:59:30Z,BOE004,"35.872971,-91.371689",40975,510,104
1501750706,2017-08-03T08:58:26Z,BOE004,"35.910442,-91.550125",40975,511,104
1501750645,2017-08-03T08:57:25Z,BOE004,"35.945801,-91.721024",41000,516,104
1501750582,2017-08-03T08:56:22Z,BOE004,"35.983932,-91.905899",41000,518,104
1501750519,2017-08-03T08:55:19Z,BOE004,"36.020279,-92.084259",40975,519,103
1501750447,2017-08-03T08:54:07Z,BOE004,"36.062668,-92.29351",40975,514,103
1501750385,2017-08-03T08:53:05Z,BOE004,"36.098282,-92.471397",40975,511,103
1501750295,2017-08-03T08:51:35Z,BOE004,"36.149918,-92.73233",41000,516,103
1501750281,2017-08-03T08:51:21Z,BOE004,"36.156658,-92.76458",41000,517,106
1501750220,2017-08-03T08:50:20Z,BOE004,"36.209473,-92.928772",40675,519,115
1501750159,2017-08-03T08:49:19Z,BOE004,"36.27095,-93.089561",40400,505,115
1501750096,2017-08-03T08:48:16Z,BOE004,"36.333344,-93.253899",39650,501,115
1501750033,2017-08-03T08:47:13Z,BOE004,"36.395844,-93.41996",39000,502,114
1501749970,2017-08-03T08:46:10Z,BOE004,"36.458084,-93.585747",38975,505,114
1501749909,2017-08-03T08:45:09Z,BOE004,"36.517811,-93.746048",39000,507,114
1501749848,2017-08-03T08:44:08Z,BOE004,"36.576885,-93.905403",38975,511,114
1501749785,2017-08-03T08:43:05Z,BOE004,"36.63945,-94.074387",39000,513,114
1501749724,2017-08-03T08:42:04Z,BOE004,"36.699688,-94.238213",39000,516,114
1501749661,2017-08-03T08:41:01Z,BOE004,"36.761696,-94.408028",39000,517,114
1501749600,2017-08-03T08:40:00Z,BOE004,"36.821564,-94.572998",39000,521,114
1501749537,2017-08-03T08:38:57Z,BOE004,"36.88504,-94.748138",38975,530,114
1501749476,2017-08-03T08:37:56Z,BOE004,"36.94595,-94.917397",38975,528,113
1501749410,2017-08-03T08:36:50Z,BOE004,"37.011841,-95.101921",39000,528,113
1501749347,2017-08-03T08:35:47Z,BOE004,"37.074482,-95.278931",38975,528,114
1501749284,2017-08-03T08:34:44Z,BOE004,"37.136765,-95.454826",38975,528,113
1501749221,2017-08-03T08:33:41Z,BOE004,"37.199158,-95.632713",39000,529,113
1501749159,2017-08-03T08:32:39Z,BOE004,"37.259674,-95.805923",38975,527,113
1501749098,2017-08-03T08:31:38Z,BOE004,"37.318542,-95.975746",39000,524,113
1501749034,2017-08-03T08:30:34Z,BOE004,"37.380608,-96.155746",38975,534,113
1501748973,2017-08-03T08:29:33Z,BOE004,"37.439964,-96.328903",39000,537,113
1501748910,2017-08-03T08:28:30Z,BOE004,"37.502197,-96.512032",38975,535,113
1501748847,2017-08-03T08:27:27Z,BOE004,"37.562714,-96.690849",38975,532,113
1501748784,2017-08-03T08:26:24Z,BOE004,"37.623367,-96.870605",39000,531,112
1501748717,2017-08-03T08:25:17Z,BOE004,"37.686447,-97.058365",39000,527,110
1501748711,2017-08-03T08:25:11Z,BOE004,"37.691254,-97.075722",39000,525,105
1501748687,2017-08-03T08:24:47Z,BOE004,"37.698002,-97.148819",39000,510,85
1501748681,2017-08-03T08:24:41Z,BOE004,"37.696518,-97.166885",38975,507,80
1501748675,2017-08-03T08:24:35Z,BOE004,"37.694046,-97.183388",38975,504,76
1501748669,2017-08-03T08:24:29Z,BOE004,"37.689762,-97.202553",38975,500,70
1501748663,2017-08-03T08:24:23Z,BOE004,"37.6852,-97.217781",39000,496,66
1501748657,2017-08-03T08:24:17Z,BOE004,"37.67915,-97.233963",38975,492,61
1501748651,2017-08-03T08:24:11Z,BOE004,"37.67244,-97.248581",38975,488,56
1501748645,2017-08-03T08:24:05Z,BOE004,"37.665134,-97.261902",39000,485,52
1501748639,2017-08-03T08:23:59Z,BOE004,"37.656105,-97.275871",39000,481,47
1501748633,2017-08-03T08:23:53Z,BOE004,"37.646889,-97.287994",39000,478,42
1501748627,2017-08-03T08:23:47Z,BOE004,"37.636826,-97.299248",39000,474,38
1501748621,2017-08-03T08:23:41Z,BOE004,"37.626499,-97.309074",38975,471,33
1501748566,2017-08-03T08:22:46Z,BOE004,"37.519226,-97.369606",39000,461,22
1501748503,2017-08-03T08:21:43Z,BOE004,"37.395271,-97.433266",39000,459,22
1501748440,2017-08-03T08:20:40Z,BOE004,"37.270977,-97.497032",38975,465,22
1501748379,2017-08-03T08:19:39Z,BOE004,"37.150726,-97.558594",38975,464,22
1501748318,2017-08-03T08:18:38Z,BOE004,"37.027927,-97.62117",39000,464,22
1501748257,2017-08-03T08:17:37Z,BOE004,"36.907452,-97.682129",38975,463,22
1501748194,2017-08-03T08:16:34Z,BOE004,"36.781387,-97.746124",39000,463,22
1501748133,2017-08-03T08:15:33Z,BOE004,"36.66124,-97.806641",38975,458,22
1501748072,2017-08-03T08:14:32Z,BOE004,"36.542435,-97.866211",39000,460,21
1501748010,2017-08-03T08:13:30Z,BOE004,"36.416046,-97.929558",38975,463,21
1501747948,2017-08-03T08:12:28Z,BOE004,"36.29512,-97.989922",38975,465,21
1501747886,2017-08-03T08:11:26Z,BOE004,"36.16832,-98.052979",38975,465,21
1501747790,2017-08-03T08:09:50Z,BOE004,"35.973038,-98.149628",39000,464,21
1501747753,2017-08-03T08:09:13Z,BOE004,"35.904053,-98.183731",38975,465,21
1501747690,2017-08-03T08:08:10Z,BOE004,"35.778095,-98.245651",39000,466,21
1501747629,2017-08-03T08:07:09Z,BOE004,"35.656593,-98.30426",38975,462,18
1501747623,2017-08-03T08:07:03Z,BOE004,"35.644722,-98.308823",39000,461,16
1501747562,2017-08-03T08:06:02Z,BOE004,"35.51825,-98.335991",38975,454,7
1501747496,2017-08-03T08:04:56Z,BOE004,"35.380875,-98.359283",38975,454,7
1501747433,2017-08-03T08:03:53Z,BOE004,"35.248306,-98.38131",39000,452,7
1501747372,2017-08-03T08:02:52Z,BOE004,"35.123665,-98.402138",39000,451,7
1501747310,2017-08-03T08:01:50Z,BOE004,"34.99313,-98.423882",38975,452,7
1501747248,2017-08-03T08:00:48Z,BOE004,"34.867493,-98.444672",38975,450,7
1501747185,2017-08-03T07:59:45Z,BOE004,"34.737793,-98.466049",39000,450,7
1501747122,2017-08-03T07:58:42Z,BOE004,"34.606979,-98.484138",39000,447,3
1501747059,2017-08-03T07:57:39Z,BOE004,"34.475876,-98.489967",39000,444,1
1501746998,2017-08-03T07:56:38Z,BOE004,"34.351822,-98.495064",39000,443,1
1501746935,2017-08-03T07:55:35Z,BOE004,"34.221909,-98.50045",39000,446,1
1501746874,2017-08-03T07:54:34Z,BOE004,"34.097122,-98.505661",39000,448,2
1501746811,2017-08-03T07:53:31Z,BOE004,"33.965862,-98.511032",39000,449,2
1501746748,2017-08-03T07:52:28Z,BOE004,"33.833817,-98.516479",39000,454,2
1501746686,2017-08-03T07:51:26Z,BOE004,"33.702713,-98.522026",38975,456,2
1501746624,2017-08-03T07:50:24Z,BOE004,"33.573475,-98.527222",38975,454,2
1501746563,2017-08-03T07:49:23Z,BOE004,"33.445084,-98.532425",39000,446,2
1501746502,2017-08-03T07:48:22Z,BOE004,"33.319656,-98.537529",38975,446,2
1501746435,2017-08-03T07:47:15Z,BOE004,"33.180527,-98.543213",39000,447,2
1501746374,2017-08-03T07:46:14Z,BOE004,"33.053741,-98.548355",39000,448,2
1501746313,2017-08-03T07:45:13Z,BOE004,"32.927841,-98.55336",38975,451,2
1501746251,2017-08-03T07:44:11Z,BOE004,"32.799042,-98.558624",39000,457,2
1501746188,2017-08-03T07:43:08Z,BOE004,"32.664139,-98.564011",38975,459,1
1501746123,2017-08-03T07:42:03Z,BOE004,"32.526096,-98.569557",38975,456,2
1501746060,2017-08-03T07:41:00Z,BOE004,"32.393372,-98.574829",38975,459,1
1501745999,2017-08-03T07:39:59Z,BOE004,"32.263092,-98.579994",39000,456,1
1501745938,2017-08-03T07:38:58Z,BOE004,"32.136795,-98.584938",39000,456,1
1501745877,2017-08-03T07:37:57Z,BOE004,"32.005642,-98.590187",38975,461,1
1501745814,2017-08-03T07:36:54Z,BOE004,"31.869873,-98.595482",39000,458,1
1501745750,2017-08-03T07:35:50Z,BOE004,"31.734987,-98.600815",38975,457,2
1501745688,2017-08-03T07:34:48Z,BOE004,"31.605711,-98.605812",38975,458,1
1501745627,2017-08-03T07:33:47Z,BOE004,"31.475098,-98.611023",38975,463,1
1501745566,2017-08-03T07:32:46Z,BOE004,"31.34491,-98.616028",39000,463,1
1501745503,2017-08-03T07:31:43Z,BOE004,"31.208176,-98.621361",39000,460,1
1501745442,2017-08-03T07:30:42Z,BOE004,"31.078833,-98.626411",39000,459,1
1501745378,2017-08-03T07:29:38Z,BOE004,"30.942627,-98.631645",39000,459,1
1501745317,2017-08-03T07:28:37Z,BOE004,"30.813345,-98.636627",38975,461,1
1501745254,2017-08-03T07:27:34Z,BOE004,"30.676529,-98.641846",39000,464,1
1501745190,2017-08-03T07:26:30Z,BOE004,"30.539612,-98.647156",38975,466,1
1501745126,2017-08-03T07:25:26Z,BOE004,"30.401125,-98.65239",38975,466,1
1501745065,2017-08-03T07:24:25Z,BOE004,"30.270584,-98.657387",38975,466,1
1501745004,2017-08-03T07:23:24Z,BOE004,"30.140167,-98.662292",38975,463,1
1501744941,2017-08-03T07:22:21Z,BOE004,"30.004408,-98.667442",38975,460,1
1501744880,2017-08-03T07:21:20Z,BOE004,"29.874893,-98.672386",38975,460,1
1501744819,2017-08-03T07:20:19Z,BOE004,"29.744385,-98.677299",39000,461,1
1501744758,2017-08-03T07:19:18Z,BOE004,"29.614717,-98.682159",38975,462,1
1501744695,2017-08-03T07:18:15Z,BOE004,"29.478367,-98.687279",39000,464,1
1501744634,2017-08-03T07:17:14Z,BOE004,"29.348486,-98.692123",39000,462,1
1501744572,2017-08-03T07:16:12Z,BOE004,"29.216812,-98.696999",38975,462,1
1501744510,2017-08-03T07:15:10Z,BOE004,"29.082413,-98.702126",39000,465,1
1501744448,2017-08-03T07:14:08Z,BOE004,"28.948603,-98.706985",39000,465,1
1501744386,2017-08-03T07:13:06Z,BOE004,"28.815742,-98.711891",38975,467,1
1501744324,2017-08-03T07:12:04Z,BOE004,"28.680405,-98.716911",39000,468,1
1501744262,2017-08-03T07:11:02Z,BOE004,"28.545914,-98.721878",38975,469,1
1501744198,2017-08-03T07:09:58Z,BOE004,"28.407852,-98.726944",39000,468,1
1501744136,2017-08-03T07:08:56Z,BOE004,"28.273409,-98.731758",38975,469,359
1501744130,2017-08-03T07:08:50Z,BOE004,"28.259308,-98.731384",39000,468,357
1501744124,2017-08-03T07:08:44Z,BOE004,"28.246548,-98.730576",38975,467,355
1501744083,2017-08-03T07:08:03Z,BOE004,"28.160612,-98.711784",39000,465,345
1501744021,2017-08-03T07:07:01Z,BOE004,"28.029474,-98.672951",39000,465,345
1501743957,2017-08-03T07:05:57Z,BOE004,"27.897871,-98.634094",39000,463,345
1501743894,2017-08-03T07:04:54Z,BOE004,"27.766594,-98.595535",39000,466,345
1501743833,2017-08-03T07:03:53Z,BOE004,"27.638947,-98.558243",38975,470,345
1501743770,2017-08-03T07:02:50Z,BOE004,"27.500967,-98.517891",38975,470,345
1501743763,2017-08-03T07:02:43Z,BOE004,"27.491501,-98.515129",38975,469,345
1501743755,2017-08-03T07:02:35Z,BOE004,"27.472757,-98.509651",39000,469,343
1501743748,2017-08-03T07:02:28Z,BOE004,"27.458279,-98.504265",38975,469,337
1501743742,2017-08-03T07:02:22Z,BOE004,"27.446733,-98.498611",38975,469,332
1501743736,2017-08-03T07:02:16Z,BOE004,"27.43396,-98.490776",38975,469,327
1501743730,2017-08-03T07:02:10Z,BOE004,"27.423111,-98.482582",39000,470,322
1501743723,2017-08-03T07:02:03Z,BOE004,"27.412308,-98.47274",39000,471,316
1501743717,2017-08-03T07:01:57Z,BOE004,"27.402742,-98.462326",38975,472,310
1501743656,2017-08-03T07:00:56Z,BOE004,"27.33165,-98.334785",38975,477,300
1501743649,2017-08-03T07:00:49Z,BOE004,"27.324051,-98.320229",38975,477,299
1501743643,2017-08-03T07:00:43Z,BOE004,"27.318203,-98.30883",39000,476,300
1501743637,2017-08-03T07:00:37Z,BOE004,"27.310318,-98.29483",38975,476,305
1501743631,2017-08-03T07:00:31Z,BOE004,"27.302143,-98.282845",38975,475,310
1501743625,2017-08-03T07:00:25Z,BOE004,"27.292553,-98.271225",38975,476,316
1501743618,2017-08-03T07:00:18Z,BOE004,"27.280031,-98.258865",39000,475,322
1501743612,2017-08-03T07:00:12Z,BOE004,"27.271317,-98.25177",39000,474,326
1501743606,2017-08-03T07:00:06Z,BOE004,"27.259455,-98.243759",39000,474,332
1501743599,2017-08-03T06:59:59Z,BOE004,"27.248003,-98.237473",39000,474,337
1501743593,2017-08-03T06:59:53Z,BOE004,"27.23278,-98.231186",38975,473,343
1501743571,2017-08-03T06:59:31Z,BOE004,"27.186676,-98.223785",39000,473,1
1501743565,2017-08-03T06:59:25Z,BOE004,"27.174637,-98.224586",39000,473,7
1501743559,2017-08-03T06:59:19Z,BOE004,"27.16008,-98.226997",38975,474,12
1501743553,2017-08-03T06:59:13Z,BOE004,"27.147915,-98.230347",38975,475,17
1501743547,2017-08-03T06:59:07Z,BOE004,"27.135223,-98.235184",38975,475,22
1501743541,2017-08-03T06:59:01Z,BOE004,"27.12236,-98.241661",39000,475,27
1501743534,2017-08-03T06:58:54Z,BOE004,"27.110626,-98.249092",39000,477,33
1501743528,2017-08-03T06:58:48Z,BOE004,"27.09819,-98.258919",39000,477,39
1501743522,2017-08-03T06:58:42Z,BOE004,"27.088282,-98.268425",39000,478,44
1501743515,2017-08-03T06:58:35Z,BOE004,"27.079018,-98.279099",39000,479,49
1501743509,2017-08-03T06:58:29Z,BOE004,"27.06871,-98.293694",38975,479,55
1501743503,2017-08-03T06:58:23Z,BOE004,"27.061752,-98.305817",38975,480,61
1501743497,2017-08-03T06:58:17Z,BOE004,"27.055801,-98.318565",39000,482,66
1501743490,2017-08-03T06:58:10Z,BOE004,"27.050156,-98.334084",39000,483,72
1501743465,2017-08-03T06:57:45Z,BOE004,"27.042068,-98.395676",39000,489,93
1501743459,2017-08-03T06:57:39Z,BOE004,"27.043406,-98.411621",39000,490,99
1501743452,2017-08-03T06:57:32Z,BOE004,"27.045914,-98.426361",38975,492,104
1501743446,2017-08-03T06:57:26Z,BOE004,"27.050201,-98.442726",39000,495,111
1501743440,2017-08-03T06:57:20Z,BOE004,"27.056351,-98.459579",38975,496,117
1501743433,2017-08-03T06:57:13Z,BOE004,"27.063236,-98.473839",38975,499,122
1501743427,2017-08-03T06:57:07Z,BOE004,"27.070917,-98.486778",38975,500,127
1501743420,2017-08-03T06:57:00Z,BOE004,"27.080973,-98.500404",38975,503,134
1501743370,2017-08-03T06:56:10Z,BOE004,"27.176697,-98.580948",38975,507,144
1501743308,2017-08-03T06:55:08Z,BOE004,"27.29232,-98.673866",38975,508,144
1501743245,2017-08-03T06:54:05Z,BOE004,"27.41559,-98.773003",38975,512,144
1501743183,2017-08-03T06:53:03Z,BOE004,"27.532623,-98.867393",39000,513,144
1501743122,2017-08-03T06:52:02Z,BOE004,"27.650352,-98.962677",39000,513,144
1501743060,2017-08-03T06:51:00Z,BOE004,"27.771343,-99.060921",39000,513,144
1501742997,2017-08-03T06:49:57Z,BOE004,"27.892099,-99.159058",39000,514,144
1501742934,2017-08-03T06:48:54Z,BOE004,"28.013973,-99.258514",39000,514,144
1501742870,2017-08-03T06:47:50Z,BOE004,"28.13743,-99.359543",39000,514,144
1501742806,2017-08-03T06:46:46Z,BOE004,"28.260094,-99.460304",39000,513,144
1501742740,2017-08-03T06:45:40Z,BOE004,"28.38588,-99.563759",38975,513,143
1501742734,2017-08-03T06:45:34Z,BOE004,"28.398697,-99.574478",39000,513,144
1501742725,2017-08-03T06:45:25Z,BOE004,"28.417488,-99.588585",38975,512,149
1501742718,2017-08-03T06:45:18Z,BOE004,"28.43129,-99.597511",38975,511,152
1501742711,2017-08-03T06:45:11Z,BOE004,"28.444628,-99.605064",38975,511,155
1501742705,2017-08-03T06:45:05Z,BOE004,"28.459431,-99.612335",38975,511,158
1501742673,2017-08-03T06:44:33Z,BOE004,"28.53186,-99.633217",38975,508,169
1501742611,2017-08-03T06:43:31Z,BOE004,"28.67514,-99.662109",39000,508,169
1501742549,2017-08-03T06:42:29Z,BOE004,"28.820068,-99.691528",39000,513,169
1501742488,2017-08-03T06:41:28Z,BOE004,"28.961311,-99.720207",38975,512,169
1501742426,2017-08-03T06:40:26Z,BOE004,"29.108139,-99.750099",39000,515,169
1501742365,2017-08-03T06:39:25Z,BOE004,"29.250824,-99.779259",39000,510,169
1501742304,2017-08-03T06:38:24Z,BOE004,"29.4077,-99.81144",38975,512,169
1501742238,2017-08-03T06:37:18Z,BOE004,"29.546751,-99.839981",38975,515,169
1501742176,2017-08-03T06:36:16Z,BOE004,"29.693624,-99.8703",38975,519,169
1501742114,2017-08-03T06:35:14Z,BOE004,"29.84017,-99.900566",39000,518,169
1501742053,2017-08-03T06:34:13Z,BOE004,"29.985718,-99.930779",39000,520,169
1501741991,2017-08-03T06:33:11Z,BOE004,"30.130737,-99.960938",38975,519,169
1501741930,2017-08-03T06:32:10Z,BOE004,"30.275295,-99.991188",39000,518,169
1501741869,2017-08-03T06:31:09Z,BOE004,"30.42009,-100.021469",39000,518,169
1501741807,2017-08-03T06:30:07Z,BOE004,"30.566986,-100.052223",38975,517,169
1501741746,2017-08-03T06:29:06Z,BOE004,"30.710495,-100.082329",38975,515,169
1501741685,2017-08-03T06:28:05Z,BOE004,"30.854078,-100.112808",39000,515,169
1501741624,2017-08-03T06:27:04Z,BOE004,"30.996435,-100.142906",39000,516,169
1501741563,2017-08-03T06:26:03Z,BOE004,"31.140841,-100.173615",39000,518,169
1501741502,2017-08-03T06:25:02Z,BOE004,"31.285013,-100.204323",38975,519,169
1501741440,2017-08-03T06:24:00Z,BOE004,"31.431746,-100.235741",38975,521,169
1501741378,2017-08-03T06:22:58Z,BOE004,"31.579222,-100.267326",38975,523,169
1501741317,2017-08-03T06:21:57Z,BOE004,"31.726913,-100.299141",38975,521,169
1501741254,2017-08-03T06:20:54Z,BOE004,"31.874737,-100.331017",39000,521,169
1501741190,2017-08-03T06:19:50Z,BOE004,"32.027435,-100.36412",39000,520,169
1501741129,2017-08-03T06:18:49Z,BOE004,"32.171219,-100.39537",38975,524,169
1501741066,2017-08-03T06:17:46Z,BOE004,"32.323032,-100.42849",39000,524,169
1501741060,2017-08-03T06:17:40Z,BOE004,"32.338577,-100.431847",38975,524,169
1501741037,2017-08-03T06:17:17Z,BOE004,"32.415207,-100.448654",39800,36,315
1501741011,2017-08-03T06:16:51Z,BOE004,"32.458035,-100.457977",39000,523,169
1501740949,2017-08-03T06:15:49Z,BOE004,"32.606094,-100.490463",38975,529,169
1501740886,2017-08-03T06:14:46Z,BOE004,"32.754364,-100.523087",39000,527,169
1501740825,2017-08-03T06:13:45Z,BOE004,"32.899258,-100.555115",39000,528,169
1501740762,2017-08-03T06:12:42Z,BOE004,"33.054371,-100.589531",38975,530,169
1501740701,2017-08-03T06:11:41Z,BOE004,"33.19931,-100.621803",39000,531,169
1501740635,2017-08-03T06:10:35Z,BOE004,"33.359436,-100.657562",38975,531,169
1501740574,2017-08-03T06:09:34Z,BOE004,"33.505325,-100.690193",38975,533,169
1501740511,2017-08-03T06:08:31Z,BOE004,"33.660339,-100.725006",39000,536,169
1501740450,2017-08-03T06:07:30Z,BOE004,"33.807632,-100.758247",38975,539,169
1501740387,2017-08-03T06:06:27Z,BOE004,"33.963955,-100.793671",39000,539,169
1501740325,2017-08-03T06:05:25Z,BOE004,"34.119278,-100.829102",38975,540,169
1501740260,2017-08-03T06:04:20Z,BOE004,"34.275108,-100.864624",38975,538,169
1501740197,2017-08-03T06:03:17Z,BOE004,"34.430035,-100.899979",38975,536,169
1501740108,2017-08-03T06:01:48Z,BOE004,"34.651291,-100.950958",38975,532,169
1501740090,2017-08-03T06:01:30Z,BOE004,"34.691193,-100.960175",39000,532,169
1501740029,2017-08-03T06:00:29Z,BOE004,"34.835552,-100.993591",38975,532,169
1501739966,2017-08-03T05:59:26Z,BOE004,"34.988197,-101.0289",39000,535,169
1501739903,2017-08-03T05:58:23Z,BOE004,"35.143726,-101.065231",39000,540,169
1501739840,2017-08-03T05:57:20Z,BOE004,"35.299862,-101.10186",39000,541,169
1501739776,2017-08-03T05:56:16Z,BOE004,"35.455162,-101.138382",39000,539,169
1501739713,2017-08-03T05:55:13Z,BOE004,"35.611359,-101.175156",38975,540,169
1501739652,2017-08-03T05:54:12Z,BOE004,"35.759846,-101.210258",39000,544,169
1501739589,2017-08-03T05:53:09Z,BOE004,"35.915329,-101.247139",38975,539,169
1501739583,2017-08-03T05:53:03Z,BOE004,"35.930832,-101.250854",38975,540,169
1501739577,2017-08-03T05:52:57Z,BOE004,"35.945068,-101.254181",39000,540,169
1501739571,2017-08-03T05:52:51Z,BOE004,"35.959808,-101.257668",38975,542,167
1501739565,2017-08-03T05:52:45Z,BOE004,"35.974731,-101.261978",38975,545,163
1501739559,2017-08-03T05:52:39Z,BOE004,"35.991024,-101.2687",38975,548,157
1501739553,2017-08-03T05:52:33Z,BOE004,"36.005035,-101.276176",39000,551,152
1501739547,2017-08-03T05:52:27Z,BOE004,"36.01849,-101.28524",38975,554,147
1501739541,2017-08-03T05:52:21Z,BOE004,"36.030128,-101.294533",38975,556,143
1501739535,2017-08-03T05:52:15Z,BOE004,"36.042324,-101.306221",38975,557,138
1501739529,2017-08-03T05:52:09Z,BOE004,"36.054428,-101.320068",38975,558,133
1501739523,2017-08-03T05:52:03Z,BOE004,"36.06509,-101.334679",38975,558,128
1501739517,2017-08-03T05:51:57Z,BOE004,"36.07412,-101.349403",38975,558,123
1501739511,2017-08-03T05:51:51Z,BOE004,"36.082359,-101.365532",38975,556,118
1501739453,2017-08-03T05:50:53Z,BOE004,"36.128632,-101.53685",39000,553,106
1501739390,2017-08-03T05:49:50Z,BOE004,"36.174774,-101.727051",39000,548,106
1501739327,2017-08-03T05:48:47Z,BOE004,"36.220573,-101.917419",38975,550,106
1501739266,2017-08-03T05:47:46Z,BOE004,"36.263775,-102.098694",38975,548,106
1501739203,2017-08-03T05:46:43Z,BOE004,"36.308975,-102.289261",38975,546,106
1501739140,2017-08-03T05:45:40Z,BOE004,"36.353619,-102.47924",39000,545,106
1501739079,2017-08-03T05:44:39Z,BOE004,"36.395844,-102.660339",39000,541,106
1501739016,2017-08-03T05:43:36Z,BOE004,"36.439693,-102.849564",39000,542,105
1501738955,2017-08-03T05:42:35Z,BOE004,"36.481544,-103.03154",38975,543,105
1501738892,2017-08-03T05:41:32Z,BOE004,"36.524559,-103.219765",39925,539,105
1501738886,2017-08-03T05:41:26Z,BOE004,"36.528423,-103.237648",39975,540,105
1501738880,2017-08-03T05:41:20Z,BOE004,"36.532791,-103.256439",39975,541,107
1501738874,2017-08-03T05:41:14Z,BOE004,"36.537872,-103.274994",40000,543,110
